time[s],angle[deg],amplitude[mV]
386.33642508,57.494869,0.304973
386.3367791,63.869286,0.229755
386.34228067,162.929535,-0.213184
386.34234572,164.100815,-0.37895
386.34258137,168.343887,-0.170752
386.34264671,169.520386,-0.204662
386.34280447,172.360992,-0.304696
386.34282422,172.716599,-0.497967
386.34305297,176.835434,-0.946632
386.34315821,178.730362,-0.798294
386.34328377,180.99118,-0.155356
386.3433232,181.701141,-0.395706
386.34346896,184.325668,-0.54698
386.34354003,185.605347,-1.222925
386.34388322,191.78476,-0.360223
386.3440025,193.932495,-0.105191
386.34413806,196.373367,-0.346968
386.34431116,199.490173,-0.146529
386.344574,204.222809,-0.178072
386.34479017,208.115128,-0.841924
386.34509943,213.683609,-0.172021
386.34519816,215.461319,-0.231736
386.34565441,223.676483,-0.233459
386.34574728,225.348679,-0.383247
386.34591943,228.44838,-0.538223
386.34620986,233.677811,-0.892455
386.35194426,336.930359,0.130345
386.35209942,339.724152,0.469098
386.3522222,341.934906,0.170558
386.35225042,342.443024,0.324689
386.35229772,343.294678,0.358837
386.35238951,344.947449,0.490202
386.35246398,346.28833,1.682666
386.35266252,349.86322,0.132628
386.35267247,350.042358,0.24165
386.3526898,350.354401,0.349711
386.352823,352.752777,0.459868
386.35286537,353.515686,1.109764
386.35297006,355.400726,0.67063
386.35310922,357.906403,0.459331
386.35313247,358.325043,0.732852
386.35324147,0.287689,0.309166
386.35330637,1.456268,0.420547
386.35336821,2.569733,0.901476
386.35341621,3.434021,1.627235
386.35356091,6.039459,2.122256
386.35371171,8.75473,0.361409
386.35384097,11.082153,0.161082
386.35385896,11.406097,0.170936
386.35387755,11.740814,0.496428
386.35392965,12.678925,0.562143
386.35403091,14.502197,0.278961
386.35405447,14.926422,0.397274
386.35405602,14.954315,0.491134
386.3541206,16.117126,0.626241
386.35423691,18.211395,0.457437
386.35440391,21.218353,0.616444
386.3544322,21.727753,1.466663
386.35456466,24.112793,0.383305
386.3546057,24.851746,0.552924
386.35476592,27.736633,0.337791
386.35485376,29.318268,0.383967
386.35492861,30.666016,0.634939
386.3551937,35.439178,0.7546
386.35526571,36.735779,1.104977
386.35527803,36.957611,1.262427
386.35561656,43.053101,0.35634
386.3556549,43.743439,0.423947
386.35583051,46.905457,0.130628
386.35598865,49.752899,0.26942
386.35612135,52.142273,0.4011
386.35702758,68.459686,0.181608
386.36231279,163.624207,-0.209405
386.36254212,167.753479,-0.266236
386.36255754,168.031128,-0.736218
386.36273176,171.168091,-0.281085
386.36288845,173.989441,-0.248392
386.36302271,176.40686,-0.250884
386.36303606,176.647278,-0.767137
386.36314621,178.630615,-0.215987
386.36318291,179.291382,-0.271969
386.3631857,179.341675,-1.077664
386.36334681,182.242554,-0.450662
386.36348831,184.790405,-0.114375
386.36353745,185.675171,-0.435106
386.363703,188.656067,-0.253168
386.36378047,190.050964,-0.25534
386.36379017,190.225647,-1.390483
386.36396134,193.307678,-0.209145
386.36406611,195.194153,-0.118114
386.36415645,196.820801,-0.135779
386.36423662,198.264343,-0.151415
386.36438276,200.895691,-0.143758
386.36454871,203.883728,-0.482049
386.36480195,208.443542,-1.341471
386.36505009,212.911499,-0.159152
386.36509607,213.739441,-0.201492
386.36521599,215.898682,-0.193848
386.36529409,217.304932,-0.508653
386.36609622,231.747925,-0.252745
386.3662976,235.373962,-0.476596
386.36666149,241.926086,-0.294811
386.3719786,337.664978,0.214075
386.37201826,338.379089,0.271398
386.37211394,340.101868,0.367436
386.37222872,342.168579,0.319945
386.37233076,344.00592,0.431014
386.37234029,344.17749,0.891198
386.37246985,346.510315,1.29419
386.3725712,348.335205,0.546976
386.37276047,351.743164,0.333729
386.3727681,351.880554,0.627391
386.37278694,352.219788,0.634757
386.37284276,353.224915,1.169409
386.3729653,355.431335,1.338568
386.37314181,358.609497,2.082039
386.37327441,0.99707,1.236775
386.37338547,2.996826,0.92152
386.37344939,4.147766,1.183698
386.3735959,6.785767,0.53816
386.37370012,8.662354,0.153552
386.37370281,8.710815,0.3717
386.37382624,10.933228,0.309619
386.37391319,12.49884,1.580532
386.37407277,15.372192,0.182551
386.37408515,15.595154,0.403329
386.37415894,16.923767,1.709212
386.37429157,19.31189,0.173524
386.3743292,19.989441,0.420625
386.37461644,25.161438,0.143643
386.37462407,25.298828,0.428879
386.37479185,28.319824,1.356305
386.37497485,31.614929,0.111221
386.3750441,32.861816,0.378684
386.37508574,33.611572,0.738917
386.37525804,36.713989,0.130158
386.37532412,37.903809,0.378464
386.37550332,41.130432,0.628158
386.37569921,44.657593,0.398471
386.3761182,52.201843,0.429752
386.37623087,54.230591,0.112478
386.37624502,54.485352,0.22708
386.37625394,54.645935,0.506605
386.86865573,164.173584,-0.18072
386.86871095,165.167862,-0.42311
386.86889445,168.471954,-0.567399
386.86907071,171.645676,-0.377447
386.86915308,173.12883,-1.141349
386.86918727,173.744446,-1.254136
386.86930876,175.931992,-0.177594
386.86932875,176.291916,-0.224821
386.86935543,176.772324,-0.355553
386.86946507,178.74649,-0.248288
386.86962765,181.673889,-0.703915
386.86976252,184.102356,-0.364642
386.86989382,186.466522,-0.687939
386.87000693,188.503174,-0.2201
386.87037988,195.218475,-0.113004
386.87046165,196.690826,-1.106545
386.87062643,199.657837,-0.222789
386.8708559,203.789658,-0.119063
386.87092902,205.106247,-1.218645
386.87122348,210.408264,-0.103011
386.8712428,210.756149,-0.26489
386.87147605,214.956024,-0.225839
386.87168712,218.756531,-0.580197
386.87213912,226.895203,-0.190536
386.87262538,235.650757,-0.188555
386.87263208,235.771408,-0.638275
386.87833515,338.460388,0.307574
386.8784778,341.028931,0.260204
386.87848582,341.17334,0.350548
386.8786006,343.240082,0.365469
386.8786068,343.351715,0.50128
386.87874568,345.852356,1.586804
386.87885198,347.766388,0.245883
386.87889452,348.532379,0.453553
386.87904473,351.23703,0.589552
386.87910066,352.24411,1.054923
386.87921452,354.29425,0.169667
386.87929228,355.694397,0.41204
386.87933591,356.480011,1.058482
386.8794482,358.501892,0.791077
386.87955572,0.437882,0.277322
386.87958043,0.882808,1.148318
386.87968481,2.762266,0.448111
386.87975742,4.069675,0.510798
386.87985746,5.870987,0.361123
386.87987796,6.240108,0.509603
386.87992882,7.155889,0.559618
386.88004026,9.162469,0.389088
386.88014996,11.137717,1.851961
386.88025167,12.969099,0.162703
386.88026177,13.150959,0.163961
386.8803284,14.350693,0.310749
386.88035015,14.742322,0.404003
386.88043122,16.202061,0.625971
386.88046815,16.86702,0.798986
386.88056833,18.670853,0.113634
386.88059701,19.187262,0.321093
386.8806065,19.358139,0.414286
386.88079718,22.791506,1.232692
386.88092535,25.099325,0.498858
386.88107122,27.725847,0.967867
386.8812448,30.851315,0.403194
386.88127326,31.363762,0.632492
386.88142505,34.096882,0.330051
386.88154703,36.293243,0.612825
386.88165003,38.14785,0.450059
386.88185157,41.776764,0.114066
386.88192416,43.083813,0.854491
386.88211437,46.508717,0.358113
386.88220633,48.164543,0.365912
386.88246617,52.843201,0.361278
386.88257771,54.851578,0.110214
386.88262776,55.752773,0.18901
386.88283955,59.56625,0.331044
386.88863507,163.919891,-0.132629
386.88871938,165.437973,-0.417552
386.88883446,167.510086,-0.137037
386.88890291,168.742599,-0.264231
386.88915713,173.320053,-0.463315
386.88927265,175.400101,-0.153722
386.88930908,176.056061,-0.62084
386.88955835,180.544388,-0.287848
386.88964011,182.016556,-0.443084
386.88972676,183.576767,-0.670909
386.89001328,188.735825,-0.410804
386.89009047,190.125702,-0.696194
386.890221,192.476013,-1.795231
386.8904033,195.758499,-0.351805
386.89066785,200.521957,-0.434887
386.89094001,205.422455,-0.23716
386.89094502,205.51265,-0.383527
386.89127171,211.395004,-0.159614
386.89137157,213.193085,-0.462988
386.89159317,217.183197,-0.377955
386.89243135,232.275391,-0.119606
386.89830985,338.123169,0.198423
386.89838432,339.46405,0.304586
386.89852347,341.969574,0.396879
386.89859983,343.344513,0.484922
386.89872215,345.546997,1.224647
386.89885061,347.860046,0.398393
386.89889185,348.6026,0.591657
386.89900662,350.669159,1.000581
386.89913337,352.951385,0.218013
386.89919398,354.042725,1.32239
386.89934193,356.706696,0.976849
386.89948258,359.239227,2.709512
386.89963825,2.042236,0.39479
386.89965967,2.427917,0.493279
386.89981992,5.313354,0.403442
386.89986256,6.081116,1.016161
386.90000682,8.67865,0.208326
386.90007393,9.887054,0.329942
386.90014127,11.099548,0.547455
386.900157,11.382782,1.428311
386.90034091,14.694244,0.203046
386.90042571,16.221161,0.46982
386.90061986,19.71701,0.406827
386.9007133,21.399475,0.714592
386.90077101,22.438599,1.356679
386.9008996,24.753998,0.396351
386.90093922,25.467377,0.410531
386.90120318,30.220215,0.731515
386.90137188,33.257812,0.547104
386.90143663,34.423706,0.712171
386.90160122,37.387299,0.253967
386.90164337,38.14624,0.475415
386.90215123,47.290741,0.363519
386.90244031,52.49588,0.520273
386.90276411,58.326202,0.940303
386.9085686,162.84137,-0.375082
386.90880967,167.182068,-0.211285
386.90889686,168.751953,-0.875836
386.90901749,170.924011,-0.486514
386.9091516,173.338806,-0.438934
386.90923184,174.783569,-0.95876
386.90937895,177.432434,-0.125096
386.9094915,179.458984,-0.151099
386.90949626,179.544739,-0.26801
386.90961341,181.654114,-1.378892
386.90975665,184.233276,-0.163002
386.90975791,184.255981,-0.23338
386.91000169,188.645447,-1.148806
386.91014969,191.310303,-0.917941
386.91028115,193.677368,-0.747151
386.91045665,196.837402,-1.342283
386.91057962,199.051636,-0.417524
386.91066666,200.618835,-0.43765
386.91081466,203.283691,-0.317506
386.91105105,207.540161,-0.168158
386.91116725,209.632446,-0.210404
386.91142965,214.357178,-0.138347
386.9116961,219.154846,-0.238535
386.91196194,223.941528,-0.418607
386.9121672,227.637451,-0.106431
386.91228089,229.684509,-0.111856
386.91240919,231.99469,-0.120445
386.91830895,338.225281,0.16301
386.91833931,338.771912,0.394053
386.91852961,342.198486,0.481788
386.91864099,344.203979,0.260569
386.91869995,345.265564,1.079014
386.91880561,347.168091,0.163539
386.91883651,347.724487,0.468511
386.91896297,350.001526,0.328421
386.91906712,351.876831,0.393346
386.91911345,352.71106,1.134831
386.91919226,354.130066,1.421837
386.9193141,356.323914,0.163283
386.91931585,356.355408,0.433726
386.91947799,359.274902,1.819289
386.91959287,1.343445,0.182251
386.91962349,1.894775,0.365014
386.919659,2.53418,0.542372
386.91976341,4.414185,0.463579
386.91977177,4.564697,1.347893
386.91992451,7.31488,0.627198
386.92010622,10.586792,0.406279
386.92019496,12.184631,1.032573
386.92032047,14.444519,0.146367
386.92035729,15.107483,0.362201
386.92036579,15.260559,0.409888
386.92044532,16.692566,0.702024
386.92058044,19.125549,0.723564
386.920706,21.386353,0.367415
386.92077564,22.640259,0.427074
386.92082581,23.54364,0.490089
386.92087762,24.476501,1.398639
386.9209819,26.354187,0.245136
386.92103612,27.330444,0.359939
386.92119815,30.247986,0.235052
386.92120617,30.392395,0.527844
386.92132647,32.558472,0.283383
386.92143215,34.461365,0.238646
386.92148751,35.45813,0.555388
386.92168034,38.930237,0.328723
386.9217263,39.757812,0.406092
386.9217852,40.818359,1.345084
386.92212432,46.9245,0.413665
386.92223682,48.950195,0.520383
386.92271494,57.559143,0.321924
386.92330752,68.229126,0.105726
387.33543773,164.463989,-0.184213
387.33546893,165.025787,-0.418308
387.3355928,167.256287,-0.122526
387.33569706,169.133682,-0.311898
387.33583328,171.586563,-0.436144
387.33601026,174.773392,-0.116685
387.33603292,175.181427,-0.186501
387.3361254,176.846695,-0.551204
387.33627397,179.521957,-0.499934
387.33630751,180.1259,-0.614212
387.33640767,181.929459,-0.38969
387.33657346,184.914795,-0.141122
387.3367299,187.731781,-0.528993
387.33692923,191.32106,-0.349804
387.33696436,191.953644,-0.814209
387.33711902,194.738571,-0.466884
387.3371859,195.942856,-1.066099
387.33744075,200.531891,-0.472532
387.33758506,203.130447,-0.236961
387.33763128,203.962708,-0.842766
387.33789522,208.715424,-0.193999
387.33801441,210.861649,-0.142081
387.33812017,212.766037,-0.563051
387.33842793,218.3078,-0.202273
387.33849325,219.484009,-0.292825
387.33852877,220.123596,-0.51839
387.33875057,224.117508,-0.113408
387.34513628,339.103455,0.283996
387.34522403,340.683533,0.31433
387.34530273,342.100677,0.322434
387.34530342,342.113098,0.388501
387.3453937,343.73877,0.623272
387.3454974,345.606049,0.477497
387.34561916,347.798553,0.28644
387.34568173,348.925232,0.392413
387.34573791,349.936859,0.446043
387.34584016,351.778046,0.516358
387.34584578,351.879242,0.623458
387.34592977,353.391632,1.06093
387.34596441,354.015381,1.13464
387.34609658,356.395355,2.154018
387.34619847,358.230072,0.299851
387.34624566,359.079803,0.477959
387.34640852,2.012377,0.667891
387.34654498,4.46958,2.511782
387.34667082,6.73555,0.291923
387.34671955,7.61302,0.336321
387.34678002,8.701889,0.795374
387.3468877,10.640857,0.639026
387.34702437,13.101841,0.441423
387.34710538,14.560569,0.491236
387.34711085,14.659065,0.721452
387.3472695,17.515839,0.364256
387.34727321,17.582644,0.659741
387.34737788,19.467411,0.543874
387.34748837,21.456978,0.438464
387.34762171,23.858,0.43093
387.34775393,26.238853,0.133649
387.34783905,27.771589,0.425946
387.34796307,30.004787,0.383469
387.3480551,31.661949,0.71412
387.34822597,34.738766,0.104371
387.34825543,35.269245,0.234059
387.3482827,35.760288,0.311322
387.34835115,36.992851,0.66874
387.34868271,42.963173,0.396856
387.34870577,43.37841,0.676906
387.34898707,48.44371,0.128386
387.34902127,49.059544,0.220666
387.34920976,52.453636,0.39854
387.34951615,57.97073,0.101889
387.34984318,63.859478,0.181705
387.3553328,162.709763,-0.288401
387.3554291,164.443802,-0.296908
387.35561268,167.749481,-0.386279
387.35575233,170.26413,-0.363503
387.35592535,173.379654,-0.939685
387.35608638,176.279297,-0.278027
387.35626866,179.561569,-0.332561
387.35641108,182.126083,-0.594406
387.35642143,182.312454,-1.598416
387.35663672,186.189133,-0.357524
387.35678966,188.943085,-0.107883
387.35700918,192.895935,-0.67205
387.35711597,194.818878,-0.337146
387.35714981,195.428223,-0.870839
387.35730012,198.134811,-0.113574
387.35735532,199.128784,-0.300649
387.35768396,205.046524,-0.152868
387.35770163,205.364716,-0.230206
387.3580862,212.289566,-0.69971
387.35848025,219.385132,-0.498235
387.35877445,224.682724,-0.281384
387.36503718,337.454193,0.201735
387.36526008,341.467926,0.181793
387.36526311,341.522461,0.273992
387.36528422,341.902588,0.413555
387.36539576,343.911072,0.281742
387.36540826,344.136169,0.534534
387.36546952,345.239258,0.574897
387.36559502,347.499084,0.79361
387.36562975,348.124481,0.928942
387.36576752,350.605255,0.22183
387.365775,350.73996,0.390752
387.36588468,352.714935,0.110115
387.36589387,352.880432,0.545039
387.36591066,353.182739,1.356328
387.3661209,356.968506,0.353451
387.36614103,357.330963,2.116189
387.36629575,0.116974,0.622634
387.3663467,1.034424,1.761305
387.36648366,3.500641,0.469465
387.36657831,5.204956,0.756445
387.36671228,7.61734,0.424729
387.36671406,7.649384,1.31967
387.36683965,9.910858,0.389773
387.36688665,10.757172,0.457002
387.36697458,12.340515,0.614085
387.3670312,13.360046,0.638566
387.36723176,16.971497,0.309771
387.36726297,17.533478,0.447764
387.36729028,18.025238,0.702676
387.36743352,20.604523,0.308826
387.3674901,21.623352,0.681785
387.3676762,24.974396,0.428045
387.36779085,27.038879,0.310912
387.36787296,28.517426,0.378353
387.36804301,31.579468,0.324336
387.3680595,31.876404,0.711195
387.36818486,34.133728,0.256922
387.36831257,36.43338,1.080389
387.36848847,39.600769,0.130506
387.3687005,43.418732,0.415748
387.3688784,46.622131,0.185331
387.36893431,47.628906,0.285484
387.36901123,49.013977,0.464929
387.3692303,52.95871,0.345858
387.36938056,55.664398,0.217394
387.37531047,162.442871,-0.158705
387.37546392,165.205994,-0.417614
387.37560197,167.691833,-0.137416
387.37563781,168.337219,-0.669469
387.3757575,170.492432,-0.270699
387.37582439,171.696899,-0.50294
387.37592475,173.504089,-0.136546
387.37593422,173.674622,-0.19903
387.37606915,176.104248,-0.813707
387.37617511,178.012268,-0.316025
387.37644927,182.948975,-0.532109
387.37646025,183.146729,-0.639162
387.37691694,191.370178,-0.197641
387.37694179,191.817688,-0.197929
387.37703461,193.489075,-0.310108
387.37725552,197.466919,-0.157446
387.37732231,198.669617,-0.733069
387.3775222,202.268982,-0.108883
387.37764936,204.558716,-0.236002
387.37775031,206.376526,-0.51464
387.37782977,207.807312,-0.906176
387.37800724,211.002991,-0.226415
387.37801877,211.210571,-0.964122
387.37882271,225.686951,-0.735633
387.3789964,228.814575,-0.118532
387.37961247,239.907959,-0.104936
387.38502274,337.329407,0.242999
387.38512151,339.10791,0.315642
387.38520802,340.66571,0.426287
387.38532046,342.690369,0.509512
387.38539287,343.994263,0.701928
387.38555834,346.973816,0.452055
387.38559111,347.563904,0.489762
387.3856166,348.022888,0.719731
387.38574294,350.297852,0.200871
387.38577776,350.924866,0.478868
387.38591644,353.422058,0.642125
387.38602451,355.368042,0.410439
387.38614794,357.590637,0.118368
387.3861569,357.751953,0.743874
387.38615831,357.777344,0.93353
387.38616299,357.861633,1.117069
387.38626586,359.713989,2.308699
387.3864684,3.361084,0.496135
387.38660156,5.75885,0.364055
387.38673641,8.187073,0.40323
387.38675914,8.596375,0.929906
387.38681522,9.60614,1.206662
387.38696404,12.28595,0.411368
387.38704004,13.65448,0.701012
387.38721491,16.803284,0.375892
387.38734716,19.184692,0.282307
387.38738624,19.888367,0.416885
